block_days,statistic,point_estimate,bootstrap_mean,bootstrap_se,ci95_low,ci95_high,reps_completed,seed,n_blocks
1,rate_nonlock,0.23650256849315068,0.2365264282438903,0.0022698225980779837,0.23201651727168335,0.24101197712753683,5000,20260712,730
1,rate_lock,0.07503177966101694,0.07504140342851465,0.0011018237786403569,0.07289245885457157,0.07725223653379544,5000,20260712,730
1,difference_lock_minus_nonlock,-0.16147078883213373,-0.16148502481537566,0.0023902453750938345,-0.1662111985043727,-0.15670529890403062,5000,20260712,730
1,ratio_lock_over_nonlock,0.3172556650825123,0.31728772670593064,0.005222809524677749,0.3071778794517188,0.3276382674878137,5000,20260712,730
7,rate_nonlock,0.23650256849315068,0.23650796437713947,0.002761809678755463,0.23118905056994377,0.24202999601394004,5000,20260712,105
7,rate_lock,0.07503177966101694,0.07510586714857552,0.0022706403680796045,0.07067177379067521,0.0796574499684518,5000,20260712,105
7,difference_lock_minus_nonlock,-0.16147078883213373,-0.16140209722856397,0.0033397825173018506,-0.16808472739000319,-0.15506413076897296,5000,20260712,105
7,ratio_lock_over_nonlock,0.3172556650825123,0.31759032749802735,0.009831638372542327,0.29852593669327876,0.3369423473822611,5000,20260712,105
