,delta_abs,g,N,LWMP_exceed_pct,LWMP_CI_lo_pct,LWMP_CI_hi_pct,VWAP_p95_PT,VWAP_p95_CI_lo,VWAP_p95_CI_hi,measure_raw,measure_pretty,scheme
55,0.1,10,20000,14.174999999999999,13.698474211381646,14.665285677618872,0.8884348406241309,0.8856496767350065,0.8917015434752994,hhi_base,HHI (roll if available),extreme_decile
56,0.05,1,99992,1.5541243299463956,1.4792962208956093,1.6326747873067957,0.45378487857553973,0.4520849204279554,0.4555803133268924,max_share,max_share,median
57,0.05,2,99990,14.255425542554256,14.040092468165552,14.4735051132279,0.7649054706631286,0.7595872808343658,0.7693180625138316,max_share,max_share,median
58,0.1,1,99992,1.5671253700296022,1.4919819395939136,1.6459901498374534,0.45401856508130023,0.4524059638355024,0.45564955500905985,max_share,max_share,median
59,0.1,2,99990,14.319431943194319,14.103691563957396,14.537913900673535,0.768441775292855,0.7639724623556469,0.7734588982907904,max_share,max_share,median
60,0.05,1,66662,0.0,0.0,0.005762471316345011,0.4171142503949884,0.41558497357762103,0.41815659927306453,max_share,max_share,tercile
61,0.05,2,66660,9.432943294329434,9.21338795615418,9.657174102783628,0.5467050134458207,0.5451881523638893,0.548472609261134,max_share,max_share,tercile
62,0.05,3,66660,14.281428142814281,14.017874761644025,14.549098192401875,0.8184033496603544,0.8145784609324618,0.82224862317649,max_share,max_share,tercile
63,0.1,1,66662,0.0,0.0,0.005762471316345011,0.4155811021726048,0.41421260896937456,0.4174069695627917,max_share,max_share,tercile
64,0.1,2,66660,9.546954695469546,9.326196611212403,9.772375109862848,0.5470851286624671,0.5451389877431182,0.5490998177176138,max_share,max_share,tercile
65,0.1,3,66660,14.282928292829283,14.019363201100873,14.55060988007841,0.8220259432253688,0.8185226431949371,0.8249642492752101,max_share,max_share,tercile
66,0.05,1,49996,0.0,0.0,0.00768322434045471,0.39549866419547947,0.394010967709127,0.3967098321256091,max_share,max_share,quartile
67,0.05,2,49996,3.108248659892791,2.9596934500156777,3.2640094666751627,0.486169866032603,0.4847908568255902,0.48775683306787615,max_share,max_share,quartile
68,0.05,3,49996,14.27314185134811,13.969261936202207,14.582511715816729,0.613666737296545,0.610999546559354,0.6162017321011344,max_share,max_share,quartile
69,0.05,4,49994,14.237708525023002,13.934142819739497,14.546769844298385,0.8449879617076564,0.8419551849271106,0.847529002110287,max_share,max_share,quartile
70,0.1,1,49996,0.0,0.0,0.00768322434045471,0.39495434526685796,0.393653311772282,0.39624766196282357,max_share,max_share,quartile
71,0.1,2,49996,3.1342507400592043,2.9850793126452047,3.290623768782158,0.48713268964624223,0.4858524330379556,0.4885611204183349,max_share,max_share,quartile
72,0.1,3,49996,14.245139611168895,13.941512711415571,14.554260763194799,0.6121603597120115,0.6097324722385745,0.6142478926658271,max_share,max_share,quartile
73,0.1,4,49994,14.393727247269672,14.088756306064631,14.70416982697068,0.846773776960195,0.8432921788563617,0.8491067084668339,max_share,max_share,quartile
74,0.05,1,39998,0.0,0.0,0.009603557852196486,0.3817494307133278,0.3807480147948349,0.38264196444135523,max_share,max_share,quintile
75,0.05,2,39996,0.0,0.0,0.009604038031990607,0.456117520193582,0.4549912455576394,0.45700903028341733,max_share,max_share,quintile
76,0.05,3,39996,11.016101610161016,10.712993646980378,11.326697630197081,0.5374418761379275,0.5361649317461681,0.5390462677211387,max_share,max_share,quintile
77,0.05,4,39996,14.176417641764177,13.8380082179271,14.521708086549474,0.6690564508784064,0.6658850414794083,0.6715649314539314,max_share,max_share,quintile
78,0.05,5,39996,14.331433143314332,13.991455748510164,14.678261783571264,0.8602681883206855,0.8571286083864132,0.8637002217301455,max_share,max_share,quintile
79,0.1,1,39998,0.0,0.0,0.009603557852196486,0.38084376379194007,0.3797525109189792,0.3815291879832536,max_share,max_share,quintile
80,0.1,2,39996,0.0,0.0,0.009604038031990607,0.4552833200935572,0.45411193088306834,0.45618150370220617,max_share,max_share,quintile
81,0.1,3,39996,11.161116111611161,10.856233352011078,11.473459073570927,0.5377959650569032,0.5364108840107248,0.5391069973307085,max_share,max_share,quintile
82,0.1,4,39996,14.046404640464047,13.70932097557478,14.390394299297714,0.6680908254824572,0.6654912216566102,0.6704896026018301,max_share,max_share,quintile
83,0.1,5,39996,14.508950895089509,14.167194715317235,14.85752422256976,0.8617714196616375,0.8586749434450952,0.8641880045847702,max_share,max_share,quintile
84,0.05,1,20000,0.0,0.0,0.01920431123589781,0.3481541271156514,0.346931286408914,0.3490844279501208,max_share,max_share,decile
85,0.05,2,19998,0.0,0.0,0.01920623149020438,0.3953173495408714,0.39450625081502544,0.39629938948613397,max_share,max_share,decile
86,0.05,3,19998,0.0,0.0,0.01920623149020438,0.43310739341926163,0.43236964610124856,0.43380545276524646,max_share,max_share,decile
87,0.05,4,19998,0.0,0.0,0.01920623149020438,0.46859967329402447,0.46780124726643757,0.4691641845090342,max_share,max_share,decile
88,0.05,5,19998,7.770777077707771,7.407787399915292,8.149988040122192,0.5086962672194728,0.5078548715877284,0.5094901550110287,max_share,max_share,decile
89,0.05,6,19998,14.261426142614262,13.78363344805497,14.752946903626249,0.5549376057113663,0.5538451439032777,0.5560301082198064,max_share,max_share,decile
90,0.05,7,19998,14.18141814181418,13.704776321365964,14.671818761758782,0.6148961650070129,0.613545553207141,0.6163756542479141,max_share,max_share,decile
91,0.05,8,19998,14.171417141714171,13.694919546884284,14.661677377670904,0.7049206920498999,0.7022498244279902,0.7072854005010343,max_share,max_share,decile
92,0.05,9,19998,14.401440144014401,13.92164587327272,14.894908698382325,0.8019671059970338,0.7997731960281982,0.8042294478610474,max_share,max_share,decile
